ID do Card,Responsável,Whatsapp Nome Fornecedor,Whatsapp Número Fornecedor,Status,Status Código,Data de Criação,Última Alteração,time_status,time_timeout,Etiquetas,Prioridade,A. Status Viabilidade,B. Status Comercial,C. Status Solicitação de Contratação,D. Status Suprimentos,E. Status Implantação,F. Status Pendência do Cliente,G. Status Cancelamento,01 - NOME CARD,02 - DESCRIÇÃO,03 - PROJETO,04 - PRODUTO,05 - VELOCIDADE,06 - DESIGNAÇÃO OI,07 - DESIGNAÇÃO NAVA,08 - OS PORTAL OI,09 - ENDEREÇO,10 - BAIRRO,11 - MUNICÍPIO,12 - UF,13 - CEP,14 - SOLICITANTE OI,15 - CONTRATO,16 - TOTAL MENSAL,17 - INSTALAÇÃO,18 - GERENCIAMENTO,19 - MENSALIDADE OI,20 - CLIENTE FINAL,21 - LOCALIDADE,22 - RAZÃO SOCIAL/FORNECEDOR,23 - NOME FANTASIA,24 - MENSALIDADE DO PROVEDOR,25 - TAXA DE INSTALAÇÃO DO PROVEDOR,26 - CNPJ DO FORNECEDOR,27 - TELEFONE DE CONTATO,28 - E-MAIL DO FORNECEDOR,29 - ATENDENTE/FORNECEDOR,30 - FIDELIDADE,31 - TIPO DE CONTROLE,32 - VALOR DA MULTA DE RESCISÃO,33 - DATA ACORDADA PARA ENVIO DE NF,34 - MEIO DE ENVIO DE NF ACORDADO COM O FORNECEDOR,35 - PRIORIDADE,36 - LOJA,37 - ESCOPO TÉCNICO,38 - GATEWAY,39 - MÁSCARA,40 - IP DISPONIVEL/FIXO,41 - TIPO DE SOLICITAÇÃO,42 - VISITA DE TÉCNICA,43 - TIPO DE VISITA,44 - MOTIVO DA IMPRODUTIVA
1874691,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - EDEIA - EDE5010017,,-,BANDA LARGA PN,-,EDE5010017,500000506,-,AVENIDA BRASILIA Q 33 LT 07 0,S CENTRAL,EDEIA,GO,75940-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874690,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, NVR",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - ANTONIO DIAS - ADS5010613,,-,BANDA LARGA PN,-,ADS5010613,500000474,-,"RUA PRESIDENTE VARGAS, 100",CENTRO,ANTONIO DIAS,MG,35177-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874689,[A Definir],,,Cancelamento em Andamento,7,08/08/2025,19/09/2025,08/08/2025,-,"DESATIVAÇÃO, ALGAR",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - PARANAIGUARA - PAI5010007,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ALGAR TELECOM PARANAIGUARA	09091656	64 3655-2551.,-,BANDA LARGA PN,-,PAI5010007,500000467,-,"AV. PRES. TANCREDO NEVES, 19",S CENTRAL,PARANAIGUARA,GO,75880-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874688,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - INACIO MARTINS PR - INM5010014,,-,BANDA LARGA PN,-,INM5010014,500000466,-,RUA 7 DE SETEMBRO 371,CENTRO,INACIO MARTINS,PR,85155-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874687,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - NOVA VENEZA - NVZ5010005,,-,BANDA LARGA PN,-,NVZ5010005,500000465,-,"PÇA.JOAO ESTIVAL, 150",CENTRO,NOVA VENEZA,GO,75470-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874686,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - LEOPOLDO DE BULHOES - LLL5010028,,-,BANDA LARGA PN,-,LLL5010028,500000459,-,"PCA D BOSCO, 515",S CENTRAL,LEOPOLDO DE BULHOES,GO,75190-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874685,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - COLUNA - CUX5010364,,-,BANDA LARGA PN,-,CUX5010364,500000458,-,PRACA HERCULANO TORRES 36,CENTRO,COLUNA,MG,39770-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874684,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - GOIATUBA - GTB5010028,,-,BANDA LARGA PN,-,GTB5010028,500000456,-,"AV AMAZONAS, 715",CENTRO,GOIATUBA,GO,75600-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874683,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - SILVANIA - SVA5010016,,-,BANDA LARGA PN,-,SVA5010016,500000451,-,"RUA DA LUIZA, 25",S CENTRAL,SILVANIA,GO,75180-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874682,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - URUCANIA - URN5010480,,-,BANDA LARGA PN,-,URN5010480,500000429,-,RUA DONA FRANCISCA 70,CENTRO,URUCANIA,MG,35380-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874681,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - LOTE 59 - 5103 - HIDROLANDIA - HDD5010031,,-,BANDA LARGA PN,-,HDD5010031,500000420,-,"RUA DIRCEU MENDONCA, S/N",CENTRO,HIDROLANDIA,GO,75340-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874680,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, NVR",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - PIRACANJUBA - PJB5010017,,-,BANDA LARGA PN,-,PJB5010017,500000387,-,"PCA GDA M F J PINHEIRO,272",S CENTRAL,PIRACANJUBA,GO,75640-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874679,Assessoria Solutions,,,Cancelamento em Andamento,7,08/08/2025,20/09/2025,08/08/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, ASSESSORIA KARINA, CANCELAMENTO FORMALIZADO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - NOVA FATIMA - NFA5010002,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. PROVEDOR CRIADORWEB	- 43 9650-4227.,-,BANDA LARGA PN,-,NFA5010002,500000308,-,"AV 14 DE DEZEMBRO, 458",CENTRO,NOVA FATIMA,PR,##########,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874678,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - QUIRINOPOLIS - QNP5010020,,-,BANDA LARGA PN,-,QNP5010020,500000298,-,"AV BRASIL, 146",SETOR CENTRAL,QUIRINOPOLIS,GO,75860-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874677,Assessoria Solutions,,,Cancelamento em Andamento,7,08/08/2025,20/09/2025,08/08/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, ASSESSORIA KARINA, CANCELAMENTO FORMALIZADO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - IPORA - IPA5010018,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. Technet - 64 3674-6003.,-,BANDA LARGA PN,-,IPA5010018,500000294,-,"AVENIDA GOIAS, 472",CENTRO,IPORA,GO,76200-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874676,Assessoria Solutions,,,Cancelamento em Andamento,7,08/08/2025,20/09/2025,08/08/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, ASSESSORIA KARINA, CANCELAMENTO FORMALIZADO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - IBAITI - IBT5010030,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. JABANET - 43 3546-1479.,-,BANDA LARGA PN,-,IBT5010030,500000292,-,"RUA PARANÁ, 185",CENTRO,IBAITI,PR,84900-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874675,Assessoria Solutions,,,Cancelamento em Andamento,7,08/08/2025,20/09/2025,08/08/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, ASSESSORIA KARINA, CANCELAMENTO FORMALIZADO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - AG TAPIRA - TPR5010003,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. POWER NET TELECOM - 44 8803-0404.,-,BANDA LARGA PN,-,TPR5010003,500000289,-,"AV CURITIBA, 705",CENTRO,TAPIRA,PR,87830-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874674,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, OTIMIZY ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - AG IMBITUVA - IUV5010014,,-,BANDA LARGA PN,-,IUV5010014,500000285,-,"AV SETE DE SETEMBRO, 255",CENTRO,IMBITUVA,PR,84430-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874673,Assessoria Solutions,,,Cancelamento em Andamento,7,08/08/2025,20/09/2025,08/08/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, ASSESSORIA ATUANDO, ASSESSORIA KARINA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - MARILUZ - MLZ5010011,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. MARILUZNET	- 44 9830-1144.,-,BANDA LARGA PN,-,MLZ5010011,500000284,-,"AV MARILIA, 1999",CENTRO,MARILUZ,PR,86310000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874672,Assessoria Solutions,,,Cancelamento em Andamento,7,08/08/2025,20/09/2025,08/08/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, ASSESSORIA KARINA, CANCELAMENTO FORMALIZADO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - AG PALMEIRA DOS INDIOS - PIN5016387,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. Adrenalina Internet	- 82 3421-2415.,-,BANDA LARGA PN,-,PIN5016387,500000264,-,RUA JULIAO PAULO SILVA 57,CENTRO,PALMEIRA DOS INDIOS,AL,57600-300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874671,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, NVR",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - AG NATAL - NTL5274676,,-,BANDA LARGA PN,-,NTL5274676,500000255,-,"AV. BEL TOMAZ LANDIM, 56",JD LOLA,SÃO GONÇALO DO AMARANTE,RN,59290-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874670,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, NVR",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - AG NOSSA SRA SOCORRO - NRO5029579,,-,BANDA LARGA PN,-,NRO5029579,500000250,-,"AV. UM, 615",CJ JOAO ALVES F,NOSSA SRA SOCORRO,SE,49160-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874669,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - BARCARENA - VCBS5016759,,-,BANDA LARGA PN,-,VCBS5016759,500000247,-,"AV.JERONIMO PIMENTEL,24",VL DOS CABANOS,BARCARENA,PA,68445-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874668,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - AURILANDIA - AUL5010007,,-,BANDA LARGA PN,-,AUL5010007,500000243,-,"R.FELIX J SANTOS,122",CENTRO,AURILANDIA,GO,76120-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874667,Assessoria Solutions,,,Cancelamento em Andamento,7,08/08/2025,20/09/2025,08/08/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, ASSESSORIA KARINA, CANCELAMENTO FORMALIZADO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - SANTO ANTONIO DA PLATINA - SNP5010028,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final.  RURALNET SERVICOS	- 43 99617-2870 / 43 996172860.,-,BANDA LARGA PN,-,SNP5010028,500000212,-,"PÇA. FREI C CAPINZAL, 568",CENTRO,SANTO ANTONIO DA PLATINA,PR,86430-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874666,[A Definir],,,Lixeira,9,08/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, OTIMIZY ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - RONCADOR PR - LINK BACKUP - ROO5010015,,-,BANDA LARGA PN,-,ROO5010015,500000176,-,"AV.SAO PEDRO, 504",CENTRO,RONCADOR,PR,87320-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1874665,Assessoria Solutions,,,Cancelamento em Andamento,7,08/08/2025,20/09/2025,08/08/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, ASSESSORIA ATUANDO, ASSESSORIA KARINA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - AG TUMIRITINGA MG - TTG5010374,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ITANET - 33 8838-0453 / 33 98823-0238,-,BANDA LARGA PN,-,TTG5010374,20506730,-,"AVENIDA AMAZONAS, 844",CENTRO,TUMIRITINGA,MG,35125-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1873618,[A Definir],,,Lixeira,9,07/08/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - AMERICANAS S.A - BANDA LARGA - 5374 - GOIANIRA EXPRESS - GIN5010015,,-,BANDA LARGA PN,-,GIN5010015,500001818,GIN 5010015_20250807_3,"AVENIDA JOSÉ RODRIGUES NAVES, S/N - QUADRA 00040, LOTE 00004",VILA PADRE PELÁGIO,GOIANIRA,GO,75360-129,-,COPASA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1873617,Assessoria Solutions,,,Cancelamento em Andamento,7,07/08/2025,20/09/2025,07/08/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, ASSESSORIA ATUANDO, ASSESSORIA KARINA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - ITAÚ - Lounge Personnalite 2120 - Shopping Cidade Jardim SP - SPO5326774,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. SUSTENTA TELECOM - 0800 602 5402.,-,LINK DEDICADO PN,-,SPO5326774,500000983,SPO 5326774_20250807_2,"AVENIDA MAGALHÃES DE CASTRO, 12000",CIDADE JARDIM,SÃO PAULO,SP,05502-001,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1873527,[A Definir],,,Lixeira,9,07/08/2025,08/08/2025,08/08/2025,-,-,Sem prioridade,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",-,-,-,-,"R$ 0,00","R$ 0,00",-,-,-,-,-,-,"R$ 0,00",-,-,-,-,-,-,-,-,-,-,-,-
1872949,[A Definir],,,Lixeira,9,06/08/2025,08/08/2025,08/08/2025,-,-,Sem prioridade,-,-,-,-,-,-,-,-,"POR FAVOR, VIABILIZAR CONFORME A DESCRIÇÃO DESTE CARD. CLIENTE AGUAS DE NOVA FRIBURGO LTDA -  Link Dedicado de 30 Mbps, com IP Fixo COORDENADAS: -22.345847325354196, -42.301917623104096
",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1872948,[A Definir],,,Comercial,2,06/08/2025,19/09/2025,07/08/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Enviada,-,-,-,-,-,PEDIDO DE CONEXÃO NOVA - AGUAS DE NOVA FRIBURGO - - IP DEDICADO + IP FIXO - ETA Santa Margarida,"POR FAVOR, VIABILIZAR CONFORME A DESCRIÇÃO DESTE CARD. CLIENTE AGUAS DE NOVA FRIBURGO LTDA -  Link Dedicado de 30 Mbps, com IP Fixo",-,IP DEDICADO + IP FIXO ,30MB,-,-,-,EST Pedra Riscada Nº 0,Lumiar,Nova Friburgo,RJ,28616-080,-,ALGAR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1872947,[A Definir],,,Comercial,2,06/08/2025,19/09/2025,07/08/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Enviada,-,-,-,-,-,PEDIDO DE CONEXÃO NOVA - AGUAS DE NOVA FRIBURGO - - IP DEDICADO + IP FIXO - ETA Tapera,"POR FAVOR, VIABILIZAR CONFORME A DESCRIÇÃO DESTE CARD. CLIENTE AGUAS DE NOVA FRIBURGO LTDA -  Link Dedicado de 30 Mbps, com IP Fixo COORDENADAS:-22.3135861419217, -42.34131949849738
",-,IP DEDICADO + IP FIXO ,30MB,-,-,-,RUA Evangelino Figueira Nº 0,São Pedro,Nova Friburgo,RJ,28616143,-,ALGAR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1872946,[A Definir],,,Comercial,2,06/08/2025,19/09/2025,07/08/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Enviada,-,-,-,-,-,PEDIDO DE CONEXÃO NOVA - AGUAS DE NOVA FRIBURGO - - IP DEDICADO + IP FIXO - Válvula São Geraldo,"POR FAVOR, VIABILIZAR CONFORME A DESCRIÇÃO DESTE CARD. CLIENTE AGUAS DE NOVA FRIBURGO LTDA -  Link Dedicado de 30 Mbps, com IP Fixo COORDENADAS: -22.260252571354112, -42.53666016139911",-,IP DEDICADO + IP FIXO ,30MB,-,-,-,AV Antônio Mario de Azevedo Nº 417,Duas Pedras,Nova Friburgo,RJ,28630-590,-,ALGAR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1872945,[A Definir],,,Comercial,2,06/08/2025,19/09/2025,07/08/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Enviada,-,-,-,-,-,PEDIDO DE CONEXÃO NOVA - AGUAS DE NOVA FRIBURGO - - IP DEDICADO + IP FIXO - Booster Chácara do Paraíso - Estação de Tratamento de Esgoto - Setor Centro,"POR FAVOR, VIABILIZAR CONFORME A DESCRIÇÃO DESTE CARD. CLIENTE AGUAS DE NOVA FRIBURGO LTDA -  Link Dedicado de 30 Mbps, com IP Fixo COORDENADAS:-22.26059037828592, -42.529137325812",-,IP DEDICADO + IP FIXO ,30MB,-,-,-,RUA Izelino Maduro - Nº 35,Chácara Paraíso,Nova Friburgo,RJ,28605-300,-,ALGAR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1872944,[A Definir],,,Comercial,2,06/08/2025,19/09/2025,07/08/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Enviada,-,-,-,-,-,PEDIDO DE CONEXÃO NOVA - AGUAS DE NOVA FRIBURGO - - IP DEDICADO + IP FIXO - Estação de Tratamento de Água - Debossan,"POR FAVOR, VIABILIZAR CONFORME A DESCRIÇÃO DESTE CARD. CLIENTE AGUAS DE NOVA FRIBURGO LTDA -  Link Dedicado de 30 Mbps, com IP Fixo COORDENADAS: -22.360262, -42.528684
",-,IP DEDICADO + IP FIXO ,30MB,-,-,-,AV Walter Machado Thedin Mury - Nº 0,Mury,Nova Friburgo,RJ,28615-315,-,ALGAR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1872943,[A Definir],,,Comercial,2,06/08/2025,19/09/2025,07/08/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Enviada,-,-,-,-,-,PEDIDO DE CONEXÃO NOVA - AGUAS DE NOVA FRIBURGO - - IP DEDICADO + IP FIXO - Estação de Tratamento de Água - ETA Rio Grande de Cima,"POR FAVOR, VIABILIZAR CONFORME A DESCRIÇÃO DESTE CARD. CLIENTE AGUAS DE NOVA FRIBURGO LTDA -  Link Dedicado de 30 Mbps, com IP Fixo COORDENADAS: -22.220987805600608, -42.569310566603676",-,IP DEDICADO + IP FIXO ,30MB,-,-,-,EST Sítio São Luís Nº 0 - Eta Debossan Km 72,Mendes de Morae,Nova Friburgo,RJ,28621-137,-,ALGAR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1872942,[A Definir],,,Comercial,2,06/08/2025,19/09/2025,07/08/2025,-,OUTROS PROVEDORES,Sem prioridade,Viável,Comercial_Proposta Enviada,-,-,-,-,-,PEDIDO DE CONEXÃO NOVA - AGUAS DE NOVA FRIBURGO - - IP DEDICADO + IP FIXO - ETA Captação Rio Grande de Cima,"POR FAVOR, VIABILIZAR CONFORME A DESCRIÇÃO DESTE CARD. CLIENTE AGUAS DE NOVA FRIBURGO LTDA -  Link Dedicado de 30 Mbps, com IP Fixo - COORDENADAS: -22.21961450533321, -42.57192905183",-,IP DEDICADO + IP FIXO ,30MB,-,-,-,RUA Rio Grande de Cima - Nº 0 - LOJA A,Conselheiro Paulino,Nova Friburgo,RJ,20511-240,-,ALGAR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1868999,[A Definir],,,Lixeira,9,04/08/2025,05/08/2025,05/08/2025,-,-,Sem prioridade,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Av. Independência, n.º 867",CENTRO,Porto Alegre,RS,90035-076,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
