ID do Card,Responsável,Whatsapp Nome Fornecedor,Whatsapp Número Fornecedor,Status,Status Código,Data de Criação,Última Alteração,time_status,time_timeout,Etiquetas,Prioridade,A. Status Viabilidade,B. Status Comercial,C. Status Solicitação de Contratação,D. Status Suprimentos,E. Status Implantação,F. Status Pendência do Cliente,G. Status Cancelamento,01 - NOME CARD,02 - DESCRIÇÃO,03 - PROJETO,04 - PRODUTO,05 - VELOCIDADE,06 - DESIGNAÇÃO OI,07 - DESIGNAÇÃO NAVA,08 - OS PORTAL OI,09 - ENDEREÇO,10 - BAIRRO,11 - MUNICÍPIO,12 - UF,13 - CEP,14 - SOLICITANTE OI,15 - CONTRATO,16 - TOTAL MENSAL,17 - INSTALAÇÃO,18 - GERENCIAMENTO,19 - MENSALIDADE OI,20 - CLIENTE FINAL,21 - LOCALIDADE,22 - RAZÃO SOCIAL/FORNECEDOR,23 - NOME FANTASIA,24 - MENSALIDADE DO PROVEDOR,25 - TAXA DE INSTALAÇÃO DO PROVEDOR,26 - CNPJ DO FORNECEDOR,27 - TELEFONE DE CONTATO,28 - E-MAIL DO FORNECEDOR,29 - ATENDENTE/FORNECEDOR,30 - FIDELIDADE,31 - TIPO DE CONTROLE,32 - VALOR DA MULTA DE RESCISÃO,33 - DATA ACORDADA PARA ENVIO DE NF,34 - MEIO DE ENVIO DE NF ACORDADO COM O FORNECEDOR,35 - PRIORIDADE,36 - LOJA,37 - ESCOPO TÉCNICO,38 - GATEWAY,39 - MÁSCARA,40 - IP DISPONIVEL/FIXO,41 - TIPO DE SOLICITAÇÃO,42 - VISITA DE TÉCNICA,43 - TIPO DE VISITA,44 - MOTIVO DA IMPRODUTIVA
1930929,Assessoria Solutions,,,Cancelamento em Andamento,7,08/09/2025,19/09/2025,08/09/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, ASSESSORIA ATUANDO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - AG TRINDADE - TDD5012657,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ATEL TELECOM	-	0800 000 0089,-,BANDA LARGA PA,-,TDD5012657,20505436,-,"RUA PRESIDENTE DUTRA, 100",CENTRO,TRINDADE,PE,56250-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928875,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, ALDOX",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - MIG COBRE LT1 - ITAGUATINS - TO - INSTITUTO DE DESENVOLVIMENTO RURAL DO TOCANTINS RURALT - IUK5010008,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ALDOX ASSESSORIA - 11 98327-6055.,-,LINK DEDICADO PN,-,IUK5010008,1272823,-,"ROD. DARCY MARINHO, 0",S. CENTRAL,ITAGUATINS,TO,77920-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928873,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, ALDOX",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - MIG COBRE - FILADÉLFIA - TO - INSTITUTO DE DESENVOLVIMENTO RURAL DO TOCANTINS RURALT - FLF5010009,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ALDOX ASSESSORIA - 11 98327-6055.,-,LINK DEDICADO PN,-,FLF5010009,1272863,-,"RUA PEDRO L. TEIXEIRA, 213",S. CENTRAL,FILADÉLFIA,TO,77795-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928872,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, ALDOX",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - MIG COBRE LT1 - PONTE ALTA DO BOM JESUS - TO - INSTITUTO DE DESENVOLVIMENTO RURAL DO TOCANTINS - PEJ5010007,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ALDOX ASSESSORIA - 11 98327-6055.,-,LINK DEDICADO PN,-,PEJ5010007,1274111,-,"AV. GOIÁS, 0",S. CENTRAL,PONTE ALTA DO BOM JESUS,TO,77315-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928871,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, ALDOX",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - MIG COBRE LT1 - PARANÁ - TO - INSTITUTO DE DESENVOLVIMENTO RURAL DO TOCANTINS RURAL - PNK5010014,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ALDOX ASSESSORIA - 11 98327-6055.,-,LINK DEDICADO PN,-,PNK5010014,1274696,-,"R. SÃO BENTO, 0",S. CENTRAL,PARANÁ,TO,77360-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928870,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, ALDOX",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - MIG COBRE LT1 - SÍTIO NOVO DO TOCANTINS - TO - IDR-TOCANTINS - SVO5010012,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ALDOX ASSESSORIA - 11 98327-6055.,-,LINK DEDICADO PN,-,SVO5010012,1274113,-,"AV. 31 DE MARÇO, 578",S. CENTRAL,SÍTIO NOVO DO TOCANTINS,TO,77940-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928869,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - MIG COBRE LT1 - NAZARÉ - TO - INSTITUTO DE DESENVOLVIMENTO RURAL DO TOCANTINS RURALT - NAZ5010006,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. FPC ASSESSORIA	-	15 98554-3487 ( Suporte ) / 11 98292-4734 ( Diretor escalonamento ),-,LINK DEDICADO PN,-,NAZ5010006,1272824,-,"R. GOIÁS, 0",S. CENTRAL,NAZARÉ,TO,77895-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928868,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, OTIMIZY ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - MIG COBRE LT1 - DUERE - TO - INSTITUTO DE DESENVOLVIMENTO RURAL DO TOCANTINS RURALT - DRE5010008,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. OTIMIZY ASSESSORIA	-	51 99340-6784 / 48 99634-4746 / 54 99199-0220,-,LINK DEDICADO PN,-,DRE5010008,1272844,-,"RUA TANCREDO NEVES, 0 - QUADRA 10",S. CENTRAL,DUERE,TO,77485-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928867,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - MIG COBRE LT1 - SÃO MIGUEL DO TOCANTINS - TO - INSTITUTO DE DESENVOLVIMENTO RURAL DO TOCANTINS RURAL - SMGW5010004,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. FPC ASSESSORIA	15 98554-3487 ( Suporte ) / 11 98292-4734 ( Diretor escalonamento ),-,LINK DEDICADO PN,-,SMGW5010004,1274312,-,"R. OSVALDO CRUZ, 451",S. CENTRAL,SÃO MIGUEL DO TOCANTINS,TO,77925-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928866,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - MIG COBRE - FIGUEIROPOLIS - TO - INSTITUTO DE DESENVOLVIMENTO RURAL DO TOCANTINS RURALT - FGP5010005,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. FPC ASSESSORIA	15 98554-3487 ( Suporte ) / 11 98292-4734 ( Diretor escalonamento ),-,LINK DEDICADO PN,-,FGP5010005,1274234,-,"AVENIDA BERNARDO SAYAO, 0",S. CENTRAL,FIGUEIRÓPOLIS,TO,77465-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928865,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, OTIMIZY ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - MIG COBRE - SÃO FRANCISCO DE ASSIS - RS - BANCO BRADESCO S.A. - SFC5010033,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. OTIMIZY ASSESSORIA	51 99340-6784 / 48 99634-4746 / 54 99199-0220,-,LINK DEDICADO PN,-,SFC5010033,500002544,-,"Rua 13 DE JANEIRO, 956",CENTRO,SÃO FRANCISCO DE ASSIS,RS,97610-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928864,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - MIG COBRE - PILÕES - PB - BANCO BRADESCO S.A. - PYL5010221,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. FPC ASSESSORIA	11 98554-3487 ( Suporte ) / 11 98292-4734 ( Diretor escalonamento ),-,LINK DEDICADO PN,-,PYL5010221,500002429,-,"RUA CONS. TEODOMIRO, 0",CENTRO,PILÕES,PB,58393-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928863,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - MIG COBRE - MASSARANDUBA - PB - BANCO BRADESCO S.A. - MNU5010362,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. FPC ASSESSORIA	11 98554-3487 ( Suporte ) / 11 98292-4734 ( Diretor escalonamento ),-,LINK DEDICADO PN,-,MNU5010362,500002427,-,"RUA ROGACIANO NUNES, 71",CENTRO,MASSARANDUBA,PB,58120-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928862,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - MIG COBRE - UIRAUNA - PB - BANCO BRADESCO S.A. - UIN5010321,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. FPC ASSESSORIA	11 98554-3487 ( Suporte ) / 11 98292-4734 ( Diretor escalonamento ),-,LINK DEDICADO PN,-,UIN5010321,500002381,-,"RUA FRANCISCO EUCLIDES FERNAND, 131",CENTRO,UIRAUNA,PB,58915-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928861,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, 4G, CLARO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BASE DE DEFESA - MONO CHIP - 3G/4G - PAA DORES DO TURVO - DTV5010268,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. Link 4G. IMEI do CHIP: 89550537100003126727. CLARO.,-,4G,-,DTV5010268,32010052024,-,"RUA PREFEITO VICENTE MARTINS MOREIRA, 72",CENTRO,DORES DO TURVO,MG,36513-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928859,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, ALDOX",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - PAA MUTUNÓPOLIS - MTO5010005,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ALDOX ASSESSORIA - 11 98327-6055.,-,BANDA LARGA PN,-,MTO5010005,500001665,-,"AVENIDA BELÉM, 231",CENTRO,MUTUNÓPOLIS,GO,76540-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928858,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, NVR",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - PEDIDO DE CONEXÃO NOVA - CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL DE MEDEIROS NETO - 1179661 - MSN5011443,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. NVR TELECOM	77 99800-3641,-,BANDA LARGA PN,-,MSN5011443,255068411,-,"RODOVIA MEDEIROS NETO, BA 290 KM 55 - Nº 0",CENTRO,MEDEIROS NETO,BA,45960-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928857,[A Definir],,,Cancelamento em Andamento,7,05/09/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - COLEGIO ESTADUAL JOAO LOPES DE OLIVEIRA - 1165722 - CTC5010238,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. FPC ASSESSORIA	11 98554-3487 ( Suporte ) / 11 98292-4734 ( Diretor escalonamento ),-,BANDA LARGA PN,-,CTC5010238,255068355,-,PRACA OTAVIO JOSE CURVELO - Nº S/N,CENTRO,CAETANOS,BA,45265-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1928856,[A Definir],,,Implantação,5,05/09/2025,19/09/2025,15/09/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, LINK CANCELADO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Aguardando Retirada de Equipamentos,DESATIVAÇÃO - ITAÚ - Matipó - MTP5012761,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. STAR NET	32 8449-6960,-,BANDA LARGA PN,-,MTP5012761,20506116,-,"PÇA PE FIALHO, 52",CENTRO,MATIPÓ,MG,31387-311,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1927791,[A Definir],,,Cancelamento em Andamento,7,04/09/2025,19/09/2025,04/09/2025,-,"DESATIVAÇÃO, 4G, VIVO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - 4G - BRADESCO SA - AGUIAR - 3G.4G AQUÁRIO - AGY5010092 - AGY5010092,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. Link 4G. IMEI do Chip: 89551062169007106226 . VIVO.,-,4G,-,AGY5010092,76520052024,-,"RUA JOAQUIM LOPES SOUSA, S/N",CENTRO,AGUIAR,PB,58778-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1927790,[A Definir],,,Cancelamento em Andamento,7,04/09/2025,19/09/2025,04/09/2025,-,"DESATIVAÇÃO, 4G, VIVO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - 4G - BAHIA FARM SHOW 2025 - 4G - MIOO5038800,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. Link 4G. IMEI do Chip: 89551062169007107984 . VIVO.,-,4G,-,MIOO5038800,64120052024,-,"BR 020, 535 KM",CENTRO,LUIS EDUARDO MAGALHÃES,BA,47850-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1927789,[A Definir],,,Implantação,5,04/09/2025,19/09/2025,11/09/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES, LINK CANCELADO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Aguardando Retirada de Equipamentos,DESATIVAÇÃO - BRADESCO - BAHIA FARM SHOW 2025 - MIOO5038798,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. WZNET	-	77 9816-7472.,-,LINK DEDICADO PN,-,MIOO5038798,1643342,-,"BR 020, 535 KM",CENTRO,LUIS EDUARDO MAGALHÃES,BA,47850-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1927788,[A Definir],,,Cancelamento em Andamento,7,04/09/2025,19/09/2025,04/09/2025,-,"DESATIVAÇÃO, 4G, VIVO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - 4G - BANCO BRADESCO SA - BANANEIRAS - 3G/4G AQUÁRIO - BNN5010537,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. Link 4G. IMEI do Chip: 89551062169007106572. VIVO.,-,4G,-,BNN5010537,80020052024,-,"RUA CORONEL ANTONIO PESSOA, 386",CENTRO,BANANEIRAS,PB,58220-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1927787,[A Definir],,,Cancelamento em Andamento,7,04/09/2025,19/09/2025,04/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - MIGRAÇÃO COBRE - MIG COBRE - BELO CAMPO - BA - BANCO BRADESCO S.A. - BLP5010747,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. FPC ASSESSORIA	15 98554-3487 ( Suporte ) / 11 98292-4734 ( Diretor escalonamento ),-,BANDA LARGA PN,-,BLP5010747,1274749,-,"AVENIDA VITÓRIA CONQUISTA, 155",CENTRO,BELO CAMPO,BA,45160-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1927786,[A Definir],,,Cancelamento em Andamento,7,04/09/2025,19/09/2025,04/09/2025,-,"DESATIVAÇÃO, ALDOX",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BANCO BRADESCO S.A. - MIG COBRE - CANDIBA - BA - BANCO BRADESCO S.A. - CDY5010334,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ALDOX ASSESSORIA	11 98327-6055,-,LINK DEDICADO PN,-,CDY5010334,500002482,-,"RUA VINTE SETE JULHO, 53",CENTRO,CENTRO,BA,46380-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1927785,[A Definir],,,Cancelamento em Andamento,7,04/09/2025,19/09/2025,04/09/2025,-,"DESATIVAÇÃO, 4G, VIVO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - 4G - BASE DE DEFESA - MONO CHIP - 3G/4G - BDN PAE MAXIFORJA - CAN5010324,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. Link 4G. IMEI do Chip: IMEI do CHIP: 89551062169007105749 . VIVO.,-,4G,-,CAN5010324,69320052024,-,"RUA ANTONIO F. OZANAN, 1181",BRIGADEIRA,CANOAS,RS,92420-360,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1927784,[A Definir],,,Cancelamento em Andamento,7,04/09/2025,19/09/2025,04/09/2025,-,"DESATIVAÇÃO, FPC ASSESSORIA",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - MIGRAÇÃO COBRE - MIG COBRE - CARAVELAS - BA - BANCO BRADESCO S.A. - CRV5011264,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. FPC ASSESSORIA	-	11 98554-3487 ( Suporte ) / 11 98292-4734 ( Diretor escalonamento ),-,LINK DEDICADO PN,-,CRV5011264,500002259,-,"RUA 7 SETEMBRO, 150",CENTRO,CARAVELAS,BA,45900-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1927783,[A Definir],,,Cancelamento em Andamento,7,04/09/2025,19/09/2025,04/09/2025,-,"DESATIVAÇÃO, ALDOX",Sem prioridade,-,-,-,-,-,-,-,DESATIVAÇÃO - BRADESCO - MIGRAÇÃO COBRE - MIG COBRE - ITANHÉM - BA - BANCO BRADESCO S.A. - IHM5011099,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ALDOX ASSESSORIA - 11 98327-6055.,-,LINK DEDICADO PN,-,IHM5011099,500002180,-,"RUA NOVA, 230",SÃO JOÃO,ITANHÉM,BA,45970-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1927782,[A Definir],,,Cancelamento em Andamento,7,04/09/2025,19/09/2025,04/09/2025,-,"DESATIVAÇÃO, 4G, CLARO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - 4G - BASE DE DEFESA - MONO CHIP - 3G/4G - PAA MUTUNÓPOLIS - MTO5010008,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. Link 4G. IMEI do CHIP 89550537100003126578: . CLARO .,-,4G,-,MTO5010008,36610052024,-,"AVENIDA BELÉM, 231",CENTRO,MUTUNÓPOLIS,GO,76540-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1927781,[A Definir],,,Cancelamento em Andamento,7,04/09/2025,19/09/2025,04/09/2025,-,"DESATIVAÇÃO, CLARO, 4G",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - 4G - BASE DE DEFESA - MONO CHIP - 3G/4G - PAA MOIPORÁ - MPR5010007,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. Link 4G. IMEI do CHIP 89550537100003126792: . CLARO .,-,4G,-,MPR5010007,33310052024,-,"RUA GETÚLIO VARGAS, 1",CENTRO,MOIPORÁ,GO,76135-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1927780,[A Definir],,,Encerrados (Ativos e Cancelados),8,04/09/2025,19/09/2025,16/09/2025,-,"DESATIVAÇÃO, ALDOX",Sem prioridade,-,-,-,-,-,-,Cancelamento_Cancelado,DESATIVAÇÃO - BRADESCO - PAA JAPONVAR - JPOR5010140,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. ALDOX ASSESSORIA - 11 98327-6055.,-,BANDA LARGA PN,-,JPOR5010140,500001706,-,"RUA BRASÍLIA, 91",CENTRO,JAPONVAR,MG,39335-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
